N,P,K,temperature,humidity,ph,rainfall,label,label_encoded
1.2093084208849423,-0.37407430740723857,-0.12085475899420772,-0.9133448279216111,0.44712547884352605,0.08378399001736983,1.998991830390385,rice,-1.6471920829829583
1.0703885202831336,0.09589099786399591,-0.15865594676983966,-0.7429388213186259,0.3740498543550633,0.7743141352670786,2.446469050907192,rice,-1.6471920829829583
0.37578901727409164,0.007772503125639478,-0.10195416510639177,-0.5068589576149362,0.4609329833519421,1.8093920986633976,3.1502969217659444,rice,-1.6471920829829583
0.7647647389591554,-0.5796841284634042,-0.1775565406576556,0.16018036915986741,0.36704745348997053,0.6998614582062559,2.7522419315940416,rice,-1.6471920829829583
0.8759006594406021,-0.37407430740723857,-0.1397553528820237,-1.0567471663573211,0.429850988018916,1.536161188393387,3.1267740509765996,rice,-1.6471920829829583
0.625844838357347,-0.5209384653044997,-0.1397553528820237,-0.49660657153503324,0.5064931116553456,0.819940499241385,2.9067642897141917,rice,-1.6471920829829583
0.625844838357347,0.007772503125639478,-0.21535772843328743,-0.5634151562974888,0.47476794364345964,-0.9513827932560186,3.2891546953922126,rice,-1.6471920829829583
1.3204443413663887,-0.05097316003326489,-0.1775565406576556,-1.0285153236508398,0.4858251191232623,-0.928385172172409,2.7354551357876984,rice,-1.6471920829829583
1.1815244407645804,-0.02160032845381259,-0.21535772843328743,-0.2177042424345446,0.5136612423430283,0.31911057222242034,2.5179804818845746,rice,-1.6471920829829583
0.5980608582369853,0.09589099786399591,-0.21535772843328743,-0.46486292075295105,0.4918662302275384,-0.1313737930189787,2.343723954876039,rice,-1.6471920829829583
1.237092401005304,-0.05097316003326489,-0.1775565406576556,0.16709419073030887,0.42171743815325496,-1.3574049480020316,3.1625708911667045,rice,-1.6471920829829583
1.2093084208849423,-0.25658298108943006,-0.1397553528820237,-0.3204199500843137,0.42315357311469265,1.3740313534890598,2.8884319450190246,rice,-1.6471920829829583
0.8759006594406021,0.09589099786399591,-0.10195416510639177,0.21942997296721706,0.3986763132992572,-1.715484719410798,3.536504626759942,rice,-1.6471920829829583
1.292660361246027,0.03714533470509155,-0.2531589162089194,-0.3135338172569866,0.4494755513815775,0.7049622618382708,1.6658703865710067,rice,-1.6471920829829583
1.3204443413663887,-0.13909165477162133,-0.2342583223211034,0.00230033440983881,0.3889943574737021,0.6580755380142524,2.1244709752758126,rice,-1.6471920829829583
0.37578901727409164,-0.1978373179305257,-0.19645713454547148,-0.2624306614148251,0.3732080710818201,0.7797374889104735,2.5300559294979643,rice,-1.6471920829829583
1.0703885202831336,-0.4915656337250473,-0.15865594676983966,-0.7780149126782474,0.4812352448116879,-0.24390409426894538,3.389712282540358,rice,-1.6471920829829583
1.237092401005304,-0.5796841284634042,-0.19645713454547148,-0.3558248474206913,0.37832799696352726,0.687549150037802,2.061730120014825,rice,-1.6471920829829583
0.8481166793202406,-0.4915656337250473,-0.2531589162089194,-0.7248041179480245,0.36852095596454904,-0.624736147804943,2.4068427849954275,rice,-1.6471920829829583
1.1537404606442188,-0.5796841284634042,-0.1775565406576556,-0.39685831161559815,0.5159357371254627,-0.7537819560482122,3.6659599517775585,rice,-1.6471920829829583
1.1815244407645804,-0.28595581266888215,-0.2531589162089194,-0.8281535176760096,0.38078473706633614,0.005699412448936162,1.6700232145525,rice,-1.6471920829829583
0.8203326991998786,-0.4328199705661429,-0.12085475899420772,-0.09496261545603947,0.49550928054646,-1.765174657605802,2.53567734481784,rice,-1.6471920829829583
0.5702768781166238,0.12526382944344822,-0.15865594676983966,-0.7090370594298111,0.4024533441231982,-0.5489880482772012,2.1955753529229223,rice,-1.6471920829829583
1.0148205600424105,-0.4034471389866909,-0.12085475899420772,-0.8802874971291172,0.47646040248233423,-0.2374805353042665,2.568186700958052,rice,-1.6471920829829583
1.4315802618478353,-0.22721014950997775,-0.2342583223211034,-0.41515220851921336,0.41803184411349514,1.2096920510713003,2.3974687696765153,rice,-1.6471920829829583
0.542492897996262,-0.05097316003326489,-0.15865594676983966,-0.110615835034829,0.38291772018297926,1.7302983007413368,3.018989886299972,rice,-1.6471920829829583
1.4037962817274738,0.12526382944344822,-0.12085475899420772,0.134960567351222,0.5357528031400572,-0.1955776364861554,3.2897914505399006,rice,-1.6471920829829583
1.4037962817274738,-0.13909165477162133,-0.15865594676983966,-0.21515094927544096,0.3838335763690382,0.8167227701732139,3.0804805747851725,rice,-1.6471920829829583
0.37578901727409164,-0.1684644863510734,-0.10195416510639177,-0.9332379912728587,0.5554515722724,-0.2493357803005225,2.699741282620929,rice,-1.6471920829829583
1.042604540162772,-0.10971882319216926,-0.27205951009673535,-0.6413300339733791,0.38813965408733625,-0.5094071938987549,1.9054891928911655,rice,-1.6471920829829583
0.7369807588387939,0.06651816628454385,-0.15865594676983966,-0.8049093602040239,0.5748163570449385,-0.7914925138259215,3.3056966370335292,rice,-1.6471920829829583
1.2648763811256656,-0.5796841284634042,-0.1775565406576556,-0.6647190900645006,0.3745547169580968,-0.10409920237562105,1.9452783899291917,rice,-1.6471920829829583
1.0703885202831336,-0.5209384653044997,-0.19645713454547148,-0.21541675776570457,0.47899859903999015,-0.09539438986340427,2.4091199043943567,rice,-1.6471920829829583
1.4315802618478353,-0.05097316003326489,-0.21535772843328743,-1.0305561674876256,0.43133061840789183,-1.8370115312815147,3.2724944137651324,rice,-1.6471920829829583
1.1537404606442188,-0.02160032845381259,-0.10195416510639177,0.01561137290814867,0.5287464031096311,-0.37248385785917787,2.5686499417287196,rice,-1.6471920829829583
1.3482283214867508,0.007772503125639478,-0.1397553528820237,0.2183860195390938,0.4534358790923291,-0.6289594052703228,1.8181118598432944,rice,-1.6471920829829583
1.4593642419681974,0.06651816628454385,-0.27205951009673535,0.21115485355895242,0.41128867999091473,-0.6164298459201822,3.307548898339143,rice,-1.6471920829829583
1.3482283214867508,-0.4621928021455953,-0.2531589162089194,-0.3425505697320908,0.4970450907202857,-1.1312795806255422,3.551840111771656,rice,-1.6471920829829583
0.37578901727409164,-0.3447014758277865,-0.10195416510639177,-0.8866177678683734,0.48834901185919505,1.2622934046725018,3.7999613621510044,rice,-1.6471920829829583
0.459140957635177,-0.3153286442483342,-0.15865594676983966,-0.2833040211947446,0.5220642697841968,-1.1029267490130472,3.0195646813250323,rice,-1.6471920829829583
0.431356977514815,-0.37407430740723857,-0.2531589162089194,-0.5495449230371273,0.44992359813666216,-0.010386161638414116,2.8626829374246503,rice,-1.6471920829829583
0.48692493775553836,-0.28595581266888215,-0.12085475899420772,-0.004596693697806146,0.5133663018374086,-1.165502746825218,2.1303799927931935,rice,-1.6471920829829583
1.0148205600424105,0.15463666102290027,-0.2531589162089194,-0.010862516797367206,0.36647130536326805,0.6012523877287503,1.9593633440711087,rice,-1.6471920829829583
